,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick,Matches
2377,2021-11-15,Devin Booker,PHO,G,MIN,@,24.5,-113,26.39,1.9,24.5,29.0,o,0.47,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2378,2021-11-17,Devin Booker,PHO,G,DAL,vs.,24.5,-106,25.04,0.54,24.5,24.0,o,0.5,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2379,2021-11-19,Devin Booker,PHO,G,DAL,vs.,23.5,-120,25.26,1.76,23.5,19.0,o,0.56,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2380,2021-11-21,Devin Booker,PHO,G,DEN,vs.,22.5,-110,21.9,-0.6,22.5,17.0,u,0.55,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2381,2021-11-22,Devin Booker,PHO,G,SAS,@,23.5,-115,25.14,1.64,23.5,23.0,o,0.53,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2382,2021-11-24,Devin Booker,PHO,G,CLE,@,23.5,-113,22.3,-1.2,23.5,35.0,u,0.46,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2383,2021-11-26,Devin Booker,PHO,G,NYK,@,22.5,-125,26.88,4.38,22.5,32.0,o,0.4,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2384,2021-11-27,Devin Booker,PHO,G,BKN,@,24.5,-105,25.35,0.85,24.5,30.0,o,0.42,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2385,2021-11-30,Devin Booker,PHO,G,GSW,vs.,23.5,-125,25.74,2.24,23.5,10.0,o,0.51,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2386,2021-12-19,Devin Booker,PHO,G,CHA,vs.,20.5,-115,27.75,7.25,20.5,16.0,o,0.63,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2387,2021-12-21,Devin Booker,PHO,G,LAL,@,23.5,-105,26.17,2.67,23.5,24.0,o,0.63,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2388,2021-12-23,Devin Booker,PHO,G,OKC,vs.,22.5,-109,22.1,-0.4,22.5,30.0,u,0.61,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2389,2021-12-25,Devin Booker,PHO,G,GSW,vs.,23.5,-113,19.6,-3.9,23.5,13.0,u,0.6,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2390,2021-12-27,Devin Booker,PHO,G,MEM,vs.,24.5,100,24.0,-0.5,24.5,30.0,u,0.57,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2391,2021-12-29,Devin Booker,PHO,G,OKC,vs.,23.5,-120,25.7,2.2,23.5,38.0,o,0.58,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2392,2021-12-31,Devin Booker,PHO,G,BOS,@,26.5,-105,27.61,1.11,26.5,22.0,o,0.57,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2393,2022-01-02,Devin Booker,PHO,G,CHA,@,27.5,-112,28.7,1.2,27.5,24.0,o,0.56,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2394,2022-01-04,Devin Booker,PHO,G,NOR,@,25.5,-113,26.93,1.43,25.5,33.0,o,0.55,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2395,2022-01-06,Devin Booker,PHO,G,LAC,vs.,26.5,-105,24.3,-2.2,26.5,11.0,u,0.58,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2396,2022-01-08,Devin Booker,PHO,G,MIA,vs.,24.5,-113,23.1,-1.4,24.5,26.0,u,0.62,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2397,2022-01-11,Devin Booker,PHO,G,TOR,@,24.5,-105,23.4,-1.1,24.5,16.0,u,0.57,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2398,2022-01-14,Devin Booker,PHO,G,IND,@,23.5,-115,25.35,1.85,23.5,35.0,o,0.53,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2399,2022-01-16,Devin Booker,PHO,G,DET,@,23.5,105,22.64,-0.86,23.5,30.0,u,0.57,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2400,2022-01-17,Devin Booker,PHO,G,SAS,@,24.5,-120,26.4,1.9,24.5,48.0,o,0.58,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2401,2022-01-20,Devin Booker,PHO,G,DAL,@,24.5,-135,25.68,1.19,24.5,28.0,o,0.6,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2402,2022-01-22,Devin Booker,PHO,G,IND,vs.,26.5,-125,25.4,-1.1,26.5,11.0,u,0.59,1,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2403,2022-01-24,Devin Booker,PHO,G,UTH,vs.,27.5,-106,25.6,-1.9,27.5,33.0,u,0.51,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2404,2022-01-26,Devin Booker,PHO,G,UTH,@,28.5,105,27.64,-0.86,28.5,,u,0.43,0,"[('Devin Booker', 100), ('Devin Booker', 100)]"
2405,2021-10-22,Devin Vassell,SAS,G,DEN,@,8.5,-120,9.24,0.74,8.5,6.0,o,0.47,0,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2406,2021-10-26,Devin Vassell,SAS,G,LAL,vs.,7.5,-133,8.36,0.86,7.5,19.0,o,0.43,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2407,2021-10-28,Devin Vassell,SAS,G,DAL,@,10.5,-130,9.1,-1.4,10.5,7.0,u,0.42,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2408,2021-10-30,Devin Vassell,SAS,G,MIL,@,10.5,-120,9.54,-0.96,10.5,4.0,u,0.45,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2409,2021-11-01,Devin Vassell,SAS,G,IND,@,9.5,-105,9.76,0.26,9.5,15.0,o,0.52,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2410,2021-11-03,Devin Vassell,SAS,G,DAL,vs.,8.5,-125,9.31,0.81,8.5,21.0,o,0.55,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2411,2021-11-05,Devin Vassell,SAS,G,ORL,@,10.5,-135,10.11,-0.39,10.5,12.0,u,0.49,0,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2412,2021-11-07,Devin Vassell,SAS,G,OKC,@,10.5,-115,10.14,-0.36,10.5,6.0,u,0.46,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2413,2021-11-10,Devin Vassell,SAS,G,SAC,vs.,10.5,-115,9.94,-0.56,10.5,15.0,u,0.45,0,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2414,2021-11-12,Devin Vassell,SAS,G,DAL,vs.,10.5,-128,9.53,-0.97,10.5,20.0,u,0.46,0,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2415,2021-11-16,Devin Vassell,SAS,G,LAC,@,11.5,-122,9.8,-1.7,11.5,2.0,u,0.48,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2416,2021-11-18,Devin Vassell,SAS,G,MIN,@,9.5,-110,10.05,0.55,9.5,18.0,o,0.55,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2417,2021-11-22,Devin Vassell,SAS,G,PHO,vs.,11.5,-110,9.82,-1.68,11.5,17.0,u,0.53,0,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2418,2021-11-24,Devin Vassell,SAS,G,ATL,vs.,12.5,-128,11.0,-1.5,12.5,3.0,u,0.46,1,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
2419,2021-12-02,Devin Vassell,SAS,G,POR,@,9.5,-110,9.9,0.4,9.5,2.0,o,0.54,0,"[('Devin Vassell', 100), ('Devin Vassell', 100)]"
