,Date,Name,Team,Position,Opp_x,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result_x,pick_over_under,seven_day_accuracy,successful_pick,Matches,Player,Age,Pos,Tm,Home/Away_x,Opp_y,Game Result,GS,MP_x,FG_x,FGA_x,FG%_x,2P_x,2PA_x,2P%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS_x,GmSc,BPM,Home/Away_y,Result_y,MP_y,FG_y,FGA_y,FG%_y,2P_y,2PA_y,2P%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,PTS_y,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
1548,2022-01-07,Evan Mobley,CLE,F,POR,@,15.5,-108,14.1,-1.4,15.5,18,u,0.61,0,Evan Mobley,Evan Mobley,20-203,F-C,CLE,Away,POR,W,1.0,34.0,7.0,14.0,0.5,7.0,14.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.514,3.0,5.0,8.0,3.0,1.0,2.0,1.0,0.0,18.0,16.5,2.2,Away,W 114-101,240.0,39.0,80.0,0.488,22.0,41.0,0.537,17.0,39.0,0.436,19.0,29.0,0.655,114.0,37.0,92.0,0.402,21.0,57.0,0.368,16.0,35.0,0.457,11.0,19.0,0.579,101.0
1549,2022-01-09,Evan Mobley,CLE,F,GSW,@,15.5,-127,12.89,-2.61,14.5,11,u,0.61,1,Evan Mobley,Evan Mobley,20-205,F-C,CLE,Away,GSW,L,1.0,36.0,5.0,12.0,0.417,5.0,11.0,0.455,0.0,1.0,0.0,1.0,3.0,0.333,0.413,2.0,4.0,6.0,2.0,2.0,1.0,5.0,3.0,11.0,4.3,-6.2,Away,L 82-96,240.0,32.0,75.0,0.427,25.0,51.0,0.49,7.0,24.0,0.292,11.0,18.0,0.611,82.0,39.0,97.0,0.402,29.0,55.0,0.527,10.0,42.0,0.238,8.0,10.0,0.8,96.0
1550,2022-01-10,Evan Mobley,CLE,F,SAC,@,16.5,-135,14.0,-2.5,15.5,17,u,0.6,0,Evan Mobley,Evan Mobley,20-206,F-C,CLE,Away,SAC,W,1.0,42.0,8.0,14.0,0.571,8.0,13.0,0.615,0.0,1.0,0.0,1.0,1.0,1.0,0.589,2.0,5.0,7.0,5.0,1.0,2.0,3.0,2.0,17.0,15.4,1.0,Away,W 109-108,240.0,43.0,87.0,0.494,33.0,53.0,0.623,10.0,34.0,0.294,13.0,15.0,0.867,109.0,39.0,91.0,0.429,25.0,61.0,0.41,14.0,30.0,0.467,16.0,22.0,0.727,108.0
1551,2022-01-12,Evan Mobley,CLE,F,UTH,@,16.5,-125,14.2,-2.3,16.5,15,u,0.55,1,Evan Mobley,Evan Mobley,20-208,F-C,CLE,Away,UTA,W,1.0,36.0,7.0,9.0,0.778,7.0,9.0,0.778,0.0,0.0,,1.0,3.0,0.333,0.727,3.0,7.0,10.0,7.0,0.0,1.0,4.0,1.0,15.0,16.1,7.9,Away,W 111-91,240.0,43.0,81.0,0.531,32.0,51.0,0.627,11.0,30.0,0.367,14.0,17.0,0.824,111.0,34.0,85.0,0.4,18.0,38.0,0.474,16.0,47.0,0.34,7.0,11.0,0.636,91.0
1552,2022-01-15,Evan Mobley,CLE,F,OKC,@,16.5,-125,14.0,-2.5,16.5,20,u,0.53,0,Evan Mobley,Evan Mobley,20-211,F-C,CLE,Away,OKC,W,1.0,33.0,8.0,14.0,0.571,8.0,13.0,0.615,0.0,1.0,0.0,4.0,5.0,0.8,0.617,1.0,4.0,5.0,1.0,0.0,2.0,2.0,1.0,20.0,14.6,0.0,Away,W 107-102,240.0,40.0,87.0,0.46,31.0,52.0,0.596,9.0,35.0,0.257,18.0,25.0,0.72,107.0,36.0,83.0,0.434,26.0,56.0,0.464,10.0,27.0,0.37,20.0,22.0,0.909,102.0
1553,2022-01-19,Evan Mobley,CLE,F,CHI,@,16.5,-122,14.1,-2.4,16.5,18,u,0.62,0,Evan Mobley,Evan Mobley,20-215,F-C,CLE,Away,CHI,L,1.0,31.0,8.0,12.0,0.667,7.0,11.0,0.636,1.0,1.0,1.0,1.0,4.0,0.25,0.654,0.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,18.0,15.1,3.9,Away,L 104-117,240.0,40.0,77.0,0.519,31.0,50.0,0.62,9.0,27.0,0.333,15.0,22.0,0.682,104.0,47.0,86.0,0.547,37.0,64.0,0.578,10.0,22.0,0.455,13.0,18.0,0.722,117.0
1554,2022-01-22,Evan Mobley,CLE,F,OKC,vs.,16.5,-121,13.8,-2.7,16.5,15,u,0.59,1,Evan Mobley,Evan Mobley,20-218,F-C,CLE,Home,OKC,W,1.0,39.0,6.0,12.0,0.5,5.0,11.0,0.455,1.0,1.0,1.0,2.0,6.0,0.333,0.512,5.0,12.0,17.0,2.0,0.0,1.0,4.0,2.0,15.0,11.8,0.7,Home,W 94-87,240.0,35.0,76.0,0.461,29.0,49.0,0.592,6.0,27.0,0.222,18.0,35.0,0.514,94.0,33.0,85.0,0.388,21.0,44.0,0.477,12.0,41.0,0.293,9.0,16.0,0.563,87.0
1555,2021-11-23,Facundo Campazzo,DEN,G,POR,@,7.5,-135,7.0,-0.5,7.5,8,u,0.49,0,Facundo Campazzo,Facundo Campazzo,30-245,G,DEN,Away,POR,L,0.0,29.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,2.0,3.0,0.667,0.752,0.0,2.0,2.0,5.0,3.0,0.0,1.0,3.0,8.0,10.5,3.1,Away,L 100-119,240.0,38.0,78.0,0.487,23.0,45.0,0.511,15.0,33.0,0.455,9.0,11.0,0.818,100.0,45.0,88.0,0.511,30.0,49.0,0.612,15.0,39.0,0.385,14.0,20.0,0.7,119.0
1556,2021-12-04,Facundo Campazzo,DEN,G,NYK,@,7.5,-110,5.55,-1.95,7.5,8,u,0.55,0,Facundo Campazzo,Facundo Campazzo,30-256,G,DEN,Away,NYK,W,0.0,27.0,3.0,8.0,0.375,1.0,3.0,0.333,2.0,5.0,0.4,0.0,0.0,,0.5,1.0,2.0,3.0,4.0,0.0,0.0,3.0,2.0,8.0,3.9,-10.7,Away,W 113-99,240.0,44.0,84.0,0.524,24.0,41.0,0.585,20.0,43.0,0.465,5.0,5.0,1.0,113.0,35.0,88.0,0.398,23.0,48.0,0.479,12.0,40.0,0.3,17.0,21.0,0.81,99.0
1557,2021-12-06,Facundo Campazzo,DEN,G,CHI,@,7.5,105,5.46,-2.04,7.5,0,u,0.51,1,Facundo Campazzo,Facundo Campazzo,30-258,G,DEN,Away,CHI,L,0.0,21.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.6,-9.5,Away,L 97-109,240.0,38.0,96.0,0.396,27.0,64.0,0.422,11.0,32.0,0.344,10.0,15.0,0.667,97.0,41.0,91.0,0.451,28.0,56.0,0.5,13.0,35.0,0.371,14.0,20.0,0.7,109.0
1558,2021-12-09,Facundo Campazzo,DEN,G,SAS,@,6.5,-110,5.64,-0.86,6.5,12,u,0.56,0,Facundo Campazzo,Facundo Campazzo,30-261,G,DEN,Away,SAS,L,0.0,25.0,4.0,7.0,0.571,0.0,1.0,0.0,4.0,6.0,0.667,0.0,0.0,,0.857,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,12.0,12.3,8.6,Away,L 111-123,240.0,42.0,94.0,0.447,27.0,55.0,0.491,15.0,39.0,0.385,12.0,13.0,0.923,111.0,46.0,88.0,0.523,31.0,53.0,0.585,15.0,35.0,0.429,16.0,22.0,0.727,123.0
1559,2021-12-13,Facundo Campazzo,DEN,G,WAS,vs.,8.5,100,5.6,-2.9,8.5,8,u,0.49,1,Facundo Campazzo,Facundo Campazzo,30-265,G,DEN,Home,WAS,W,0.0,27.0,2.0,9.0,0.222,2.0,4.0,0.5,0.0,5.0,0.0,4.0,4.0,1.0,0.372,0.0,3.0,3.0,5.0,2.0,0.0,2.0,4.0,8.0,5.3,-7.4,Home,W 113-107,240.0,37.0,79.0,0.468,27.0,47.0,0.574,10.0,32.0,0.313,29.0,33.0,0.879,113.0,41.0,90.0,0.456,29.0,56.0,0.518,12.0,34.0,0.353,13.0,21.0,0.619,107.0
1560,2021-12-17,Facundo Campazzo,DEN,G,ATL,@,7.5,-105,5.62,-1.89,7.5,7,u,0.57,1,Facundo Campazzo,Facundo Campazzo,30-269,G,DEN,Away,ATL,W,0.0,20.0,3.0,5.0,0.6,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.7,0.0,3.0,3.0,8.0,3.0,0.0,1.0,2.0,7.0,12.4,12.0,Away,W 133-115,240.0,50.0,86.0,0.581,33.0,48.0,0.688,17.0,38.0,0.447,16.0,18.0,0.889,133.0,41.0,88.0,0.466,34.0,64.0,0.531,7.0,24.0,0.292,26.0,34.0,0.765,115.0
1561,2021-12-26,Facundo Campazzo,DEN,G,LAC,@,8.5,-125,6.9,-1.6,8.5,5,u,0.57,1,Facundo Campazzo,Facundo Campazzo,30-278,G,DEN,Away,LAC,W,0.0,17.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,2.0,2.0,1.0,0.512,0.0,1.0,1.0,3.0,2.0,0.0,2.0,5.0,5.0,3.0,-3.9,Away,W 103-100,240.0,39.0,95.0,0.411,24.0,54.0,0.444,15.0,41.0,0.366,10.0,11.0,0.909,103.0,40.0,86.0,0.465,32.0,60.0,0.533,8.0,26.0,0.308,12.0,18.0,0.667,100.0
1562,2021-12-28,Facundo Campazzo,DEN,G,GSW,@,10.5,-120,8.9,-1.6,10.5,5,u,0.58,1,Facundo Campazzo,Facundo Campazzo,30-280,G,DEN,Away,GSW,W,1.0,32.0,2.0,5.0,0.4,2.0,4.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.425,1.0,3.0,4.0,7.0,2.0,1.0,1.0,3.0,5.0,8.9,4.0,Away,W 89-86,240.0,34.0,83.0,0.41,26.0,50.0,0.52,8.0,33.0,0.242,13.0,20.0,0.65,89.0,30.0,72.0,0.417,20.0,40.0,0.5,10.0,32.0,0.313,16.0,31.0,0.516,86.0
1563,2022-01-03,Facundo Campazzo,DEN,G,DAL,@,10.5,-110,5.45,-5.05,10.5,8,u,0.57,1,Facundo Campazzo,Facundo Campazzo,30-286,G,DEN,Away,DAL,L,1.0,33.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,3.0,5.0,0.6,0.645,0.0,5.0,5.0,5.0,0.0,1.0,3.0,3.0,8.0,6.7,-0.2,Away,L 89-103,240.0,31.0,67.0,0.463,25.0,42.0,0.595,6.0,25.0,0.24,21.0,29.0,0.724,89.0,35.0,78.0,0.449,21.0,41.0,0.512,14.0,37.0,0.378,19.0,21.0,0.905,103.0
1564,2022-01-05,Facundo Campazzo,DEN,G,UTH,vs.,11.5,-125,7.6,-3.9,11.5,5,u,0.56,1,Facundo Campazzo,Facundo Campazzo,30-288,G,DEN,Home,UTA,L,1.0,20.0,2.0,6.0,0.333,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.417,0.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,5.0,1.8,-9.3,Home,L 109-115,240.0,42.0,88.0,0.477,31.0,52.0,0.596,11.0,36.0,0.306,14.0,15.0,0.933,109.0,43.0,92.0,0.467,29.0,51.0,0.569,14.0,41.0,0.341,15.0,18.0,0.833,115.0
1565,2022-01-13,Facundo Campazzo,DEN,G,POR,vs.,7.5,-111,5.7,-1.8,7.5,18,u,0.54,0,Facundo Campazzo,Facundo Campazzo,30-296,G,DEN,Home,POR,W,0.0,27.0,7.0,10.0,0.7,4.0,4.0,1.0,3.0,6.0,0.5,1.0,2.0,0.5,0.827,0.0,0.0,0.0,12.0,4.0,0.0,3.0,4.0,18.0,21.2,15.6,Home,W 140-108,240.0,52.0,83.0,0.627,31.0,41.0,0.756,21.0,42.0,0.5,15.0,20.0,0.75,140.0,39.0,86.0,0.453,26.0,46.0,0.565,13.0,40.0,0.325,17.0,28.0,0.607,108.0
1566,2022-01-15,Facundo Campazzo,DEN,G,LAL,vs.,8.5,100,6.7,-1.8,8.5,9,u,0.53,0,Facundo Campazzo,Facundo Campazzo,30-298,G,DEN,Home,LAL,W,0.0,26.0,3.0,6.0,0.5,2.0,2.0,1.0,1.0,4.0,0.25,2.0,2.0,1.0,0.654,0.0,3.0,3.0,5.0,1.0,0.0,0.0,2.0,9.0,10.6,0.4,Home,W 133-96,240.0,47.0,91.0,0.516,24.0,51.0,0.471,23.0,40.0,0.575,16.0,17.0,0.941,133.0,36.0,82.0,0.439,26.0,52.0,0.5,10.0,30.0,0.333,14.0,19.0,0.737,96.0
1567,2022-01-16,Facundo Campazzo,DEN,G,UTH,vs.,9.5,-130,7.4,-2.1,9.5,2,u,0.57,1,Facundo Campazzo,Facundo Campazzo,30-299,G,DEN,Home,UTA,L,0.0,19.0,1.0,7.0,0.143,1.0,2.0,0.5,0.0,5.0,0.0,0.0,0.0,,0.143,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,-5.5,-28.2,Home,L 102-125,240.0,42.0,95.0,0.442,31.0,52.0,0.596,11.0,43.0,0.256,7.0,8.0,0.875,102.0,44.0,84.0,0.524,29.0,45.0,0.644,15.0,39.0,0.385,22.0,29.0,0.759,125.0
1568,2021-10-23,Frank Jackson,DET,G,CHI,@,12.5,-115,7.31,-5.19,12.5,5,u,0.45,1,Frank Jackson,Frank Jackson,23-172,G,DET,Away,CHI,L,1.0,20.0,2.0,10.0,0.2,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,,0.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,-2.0,-13.0,Away,L 82-97,240.0,34.0,88.0,0.386,29.0,60.0,0.483,5.0,28.0,0.179,9.0,15.0,0.6,82.0,35.0,84.0,0.417,24.0,58.0,0.414,11.0,26.0,0.423,16.0,19.0,0.842,97.0
1569,2021-10-25,Frank Jackson,DET,G,ATL,@,12.5,-115,6.19,-6.31,10.5,4,u,0.45,1,Frank Jackson,Frank Jackson,23-174,G,DET,Away,ATL,L,0.0,14.0,2.0,7.0,0.286,2.0,3.0,0.667,0.0,4.0,0.0,0.0,0.0,,0.286,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,-2.5,-25.6,Away,L 104-122,240.0,40.0,91.0,0.44,31.0,58.0,0.534,9.0,33.0,0.273,15.0,18.0,0.833,104.0,46.0,90.0,0.511,34.0,58.0,0.586,12.0,32.0,0.375,18.0,21.0,0.857,122.0
1570,2021-10-31,Frank Jackson,DET,G,BKN,@,7.5,-105,6.05,-1.45,7.5,6,u,0.49,1,Frank Jackson,Frank Jackson,23-180,G,DET,Away,BRK,L,0.0,19.0,3.0,8.0,0.375,3.0,4.0,0.75,0.0,4.0,0.0,0.0,0.0,,0.375,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,6.0,3.2,-8.7,Away,L 91-117,240.0,32.0,79.0,0.405,20.0,46.0,0.435,12.0,33.0,0.364,15.0,22.0,0.682,91.0,47.0,72.0,0.653,34.0,47.0,0.723,13.0,25.0,0.52,10.0,16.0,0.625,117.0
1571,2021-11-02,Frank Jackson,DET,G,MIL,vs.,7.5,-115,6.21,-1.28,7.5,8,u,0.55,0,Frank Jackson,Frank Jackson,23-182,G,DET,Home,MIL,L,0.0,16.0,2.0,7.0,0.286,2.0,2.0,1.0,0.0,5.0,0.0,4.0,7.0,0.571,0.397,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,-4.5,Home,L 89-117,240.0,30.0,93.0,0.323,22.0,46.0,0.478,8.0,47.0,0.17,21.0,30.0,0.7,89.0,42.0,84.0,0.5,25.0,47.0,0.532,17.0,37.0,0.459,16.0,21.0,0.762,117.0
1572,2021-11-04,Frank Jackson,DET,G,PHI,vs.,7.5,-115,6.04,-1.47,7.5,8,u,0.53,0,Frank Jackson,Frank Jackson,23-184,G,DET,Home,PHI,L,0.0,14.0,3.0,6.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,4.5,0.1,Home,L 98-109,240.0,35.0,87.0,0.402,24.0,51.0,0.471,11.0,36.0,0.306,17.0,19.0,0.895,98.0,41.0,83.0,0.494,29.0,51.0,0.569,12.0,32.0,0.375,15.0,22.0,0.682,109.0
1573,2021-11-23,Frank Jackson,DET,G,MIA,vs.,11.5,-113,9.82,-1.68,11.5,13,u,0.49,0,Frank Jackson,Frank Jackson,23-203,G,DET,Home,MIA,L,0.0,31.0,5.0,12.0,0.417,2.0,3.0,0.667,3.0,9.0,0.333,0.0,0.0,,0.542,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,13.0,5.6,-2.5,Home,L 92-100,240.0,35.0,84.0,0.417,25.0,46.0,0.543,10.0,38.0,0.263,12.0,14.0,0.857,92.0,35.0,76.0,0.461,26.0,47.0,0.553,9.0,29.0,0.31,21.0,29.0,0.724,100.0
1574,2021-12-06,Frank Jackson,DET,G,OKC,vs.,12.5,-125,10.43,-2.07,12.5,4,u,0.51,1,Frank Jackson,Frank Jackson,23-216,G,DET,Home,OKC,L,0.0,18.0,2.0,6.0,0.333,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,0.333,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,-1.5,-19.5,Home,L 103-114,240.0,41.0,99.0,0.414,25.0,58.0,0.431,16.0,41.0,0.39,5.0,6.0,0.833,103.0,41.0,82.0,0.5,32.0,57.0,0.561,9.0,25.0,0.36,23.0,30.0,0.767,114.0
1575,2021-12-16,Frank Jackson,DET,G,IND,@,12.5,-110,11.7,-0.8,12.5,18,u,0.56,0,Frank Jackson,Frank Jackson,23-226,G,DET,Away,IND,L,0.0,25.0,7.0,11.0,0.636,4.0,5.0,0.8,3.0,6.0,0.5,1.0,1.0,1.0,0.787,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,18.0,14.3,5.7,Away,L 113-122,240.0,40.0,81.0,0.494,33.0,56.0,0.589,7.0,25.0,0.28,26.0,30.0,0.867,113.0,45.0,91.0,0.495,38.0,59.0,0.644,7.0,32.0,0.219,25.0,28.0,0.893,122.0
1576,2021-12-18,Frank Jackson,DET,G,HOU,vs.,13.5,-125,12.37,-1.13,13.5,12,u,0.59,1,Frank Jackson,Frank Jackson,23-228,G,DET,Home,HOU,L,0.0,23.0,5.0,13.0,0.385,4.0,6.0,0.667,1.0,7.0,0.143,1.0,1.0,1.0,0.446,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,12.0,3.4,-12.7,Home,L 107-116,240.0,43.0,93.0,0.462,33.0,57.0,0.579,10.0,36.0,0.278,11.0,16.0,0.688,107.0,46.0,93.0,0.495,32.0,55.0,0.582,14.0,38.0,0.368,10.0,17.0,0.588,116.0
1577,2021-12-19,Frank Jackson,DET,G,MIA,vs.,12.5,-110,10.73,-1.77,12.5,12,u,0.63,1,Frank Jackson,Frank Jackson,23-229,G,DET,Home,MIA,W,0.0,22.0,4.0,9.0,0.444,2.0,2.0,1.0,2.0,7.0,0.286,2.0,2.0,1.0,0.607,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,12.0,7.5,1.9,Home,W 100-90,240.0,35.0,75.0,0.467,27.0,43.0,0.628,8.0,32.0,0.25,22.0,30.0,0.733,100.0,28.0,74.0,0.378,15.0,31.0,0.484,13.0,43.0,0.302,21.0,33.0,0.636,90.0
1578,2021-12-21,Frank Jackson,DET,G,NYK,@,12.5,-115,10.5,-2.0,12.5,3,u,0.63,1,Frank Jackson,Frank Jackson,23-231,G,DET,Away,NYK,L,0.0,20.0,1.0,5.0,0.2,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,0.255,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.9,-7.6,Away,L 91-105,240.0,34.0,94.0,0.362,26.0,61.0,0.426,8.0,33.0,0.242,15.0,19.0,0.789,91.0,40.0,90.0,0.444,29.0,57.0,0.509,11.0,33.0,0.333,14.0,19.0,0.737,105.0
1579,2021-12-26,Frank Jackson,DET,G,SAS,@,18.5,-105,16.9,-1.6,18.5,17,u,0.57,1,Frank Jackson,Frank Jackson,23-236,G,DET,Away,SAS,L,1.0,34.0,7.0,19.0,0.368,5.0,14.0,0.357,2.0,5.0,0.4,1.0,2.0,0.5,0.428,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,17.0,9.5,-5.7,Away,L 109-144,240.0,38.0,98.0,0.388,30.0,66.0,0.455,8.0,32.0,0.25,25.0,34.0,0.735,109.0,51.0,91.0,0.56,38.0,64.0,0.594,13.0,27.0,0.481,29.0,37.0,0.784,144.0
1580,2021-12-29,Frank Jackson,DET,G,NYK,vs.,18.5,-115,11.88,-6.62,18.5,3,u,0.58,1,Frank Jackson,Frank Jackson,23-239,G,DET,Home,NYK,L,1.0,14.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.0,0.0,,0.375,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.8,0.3,Home,L 85-94,240.0,30.0,81.0,0.37,18.0,46.0,0.391,12.0,35.0,0.343,13.0,17.0,0.765,85.0,31.0,81.0,0.383,23.0,50.0,0.46,8.0,31.0,0.258,24.0,27.0,0.889,94.0
1581,2021-11-06,Frank Kaminsky,PHO,F,ATL,vs.,7.5,105,5.96,-1.54,7.5,16,u,0.48,0,Frank Kaminsky,Frank Kaminsky,28-216,F-C,PHO,Home,ATL,W,0.0,29.0,7.0,10.0,0.7,5.0,7.0,0.714,2.0,3.0,0.667,0.0,0.0,,0.8,0.0,6.0,6.0,4.0,0.0,1.0,1.0,1.0,16.0,15.7,8.6,Home,W 121-117,240.0,45.0,88.0,0.511,31.0,45.0,0.689,14.0,43.0,0.326,17.0,21.0,0.81,121.0,42.0,97.0,0.433,29.0,64.0,0.453,13.0,33.0,0.394,20.0,23.0,0.87,117.0
1582,2021-11-10,Frank Kaminsky,PHO,F,POR,vs.,10.5,-135,6.31,-4.19,10.5,31,u,0.45,0,Frank Kaminsky,Frank Kaminsky,28-220,F-C,PHO,Home,POR,W,0.0,32.0,12.0,18.0,0.667,10.0,13.0,0.769,2.0,5.0,0.4,5.0,5.0,1.0,0.767,2.0,5.0,7.0,3.0,0.0,1.0,1.0,2.0,31.0,27.1,14.0,Home,W 119-109,240.0,49.0,94.0,0.521,38.0,66.0,0.576,11.0,28.0,0.393,10.0,12.0,0.833,119.0,44.0,91.0,0.484,37.0,61.0,0.607,7.0,30.0,0.233,14.0,16.0,0.875,109.0
1583,2021-11-17,Frank Ntilikina,DAL,G,PHO,@,8.5,-120,6.0,-2.5,8.5,13,u,0.5,0,Frank Ntilikina,Frank Ntilikina,23-112,G,DAL,Away,PHO,L,0.0,18.0,5.0,8.0,0.625,2.0,5.0,0.4,3.0,3.0,1.0,0.0,0.0,,0.813,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,12.0,14.6,Away,L 98-105,240.0,38.0,91.0,0.418,22.0,59.0,0.373,16.0,32.0,0.5,6.0,6.0,1.0,98.0,41.0,93.0,0.441,28.0,54.0,0.519,13.0,39.0,0.333,10.0,14.0,0.714,105.0
1584,2021-11-19,Frank Ntilikina,DAL,G,PHO,@,7.5,110,5.57,-1.93,7.5,4,u,0.56,1,Frank Ntilikina,Frank Ntilikina,23-114,G,DAL,Away,PHO,L,0.0,18.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,0.228,0.0,3.0,3.0,5.0,3.0,0.0,2.0,3.0,4.0,3.3,-6.1,Away,L 104-112,240.0,37.0,90.0,0.411,25.0,50.0,0.5,12.0,40.0,0.3,18.0,23.0,0.783,104.0,44.0,85.0,0.518,30.0,56.0,0.536,14.0,29.0,0.483,10.0,14.0,0.714,112.0
1585,2021-11-21,Frank Ntilikina,DAL,G,LAC,@,7.5,-130,3.5,-4.0,7.5,3,u,0.55,1,Frank Ntilikina,Frank Ntilikina,23-116,G,DAL,Away,LAC,L,0.0,9.0,1.0,6.0,0.167,0.0,2.0,0.0,1.0,4.0,0.25,0.0,0.0,,0.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,-0.4,-10.9,Away,L 91-97,240.0,34.0,83.0,0.41,28.0,53.0,0.528,6.0,30.0,0.2,17.0,18.0,0.944,91.0,36.0,75.0,0.48,24.0,46.0,0.522,12.0,29.0,0.414,13.0,18.0,0.722,97.0
1586,2021-12-12,Frank Ntilikina,DAL,G,OKC,@,6.5,-140,4.64,-1.86,6.5,2,u,0.48,1,Frank Ntilikina,Frank Ntilikina,23-137,G,DAL,Away,OKC,W,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,12.1,Away,W 103-84,240.0,38.0,90.0,0.422,29.0,57.0,0.509,9.0,33.0,0.273,18.0,23.0,0.783,103.0,30.0,80.0,0.375,17.0,43.0,0.395,13.0,37.0,0.351,11.0,16.0,0.688,84.0
1587,2021-12-23,Frank Ntilikina,DAL,G,MIL,vs.,11.5,-130,9.8,-1.7,11.5,14,u,0.61,0,Frank Ntilikina,Frank Ntilikina,23-148,G,DAL,Home,MIL,L,1.0,38.0,5.0,16.0,0.313,3.0,6.0,0.5,2.0,10.0,0.2,2.0,2.0,1.0,0.415,0.0,1.0,1.0,5.0,2.0,0.0,3.0,3.0,14.0,6.4,-5.4,Home,L 95-102,240.0,35.0,86.0,0.407,23.0,41.0,0.561,12.0,45.0,0.267,13.0,17.0,0.765,95.0,37.0,82.0,0.451,27.0,46.0,0.587,10.0,36.0,0.278,18.0,22.0,0.818,102.0
1588,2021-12-25,Frank Ntilikina,DAL,G,UTH,@,13.5,-127,10.8,-2.7,13.5,17,u,0.6,0,Frank Ntilikina,Frank Ntilikina,23-150,G,DAL,Away,UTA,L,1.0,35.0,5.0,12.0,0.417,3.0,7.0,0.429,2.0,5.0,0.4,5.0,5.0,1.0,0.599,1.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,17.0,12.7,2.1,Away,L 116-120,240.0,38.0,89.0,0.427,28.0,59.0,0.475,10.0,30.0,0.333,30.0,35.0,0.857,116.0,40.0,90.0,0.444,28.0,54.0,0.519,12.0,36.0,0.333,28.0,37.0,0.757,120.0
1589,2021-10-24,Franz Wagner,ORL,G,NYK,@,10.5,-125,0.01,-10.49,10.5,10,u,0.43,1,Franz Wagner,Franz Wagner,20-058,G-F,ORL,Away,NYK,W,1.0,39.0,4.0,11.0,0.364,3.0,5.0,0.6,1.0,6.0,0.167,1.0,2.0,0.5,0.421,1.0,6.0,7.0,2.0,2.0,0.0,1.0,3.0,10.0,7.2,-3.6,Away,W 110-104,240.0,36.0,88.0,0.409,24.0,45.0,0.533,12.0,43.0,0.279,26.0,34.0,0.765,110.0,37.0,100.0,0.37,24.0,52.0,0.462,13.0,48.0,0.271,17.0,25.0,0.68,104.0
