,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
5685,2022-01-05,Kevin Porter,HOU,G,WAS,@,13.5,-115,14.5,1.0,13.5,9.0,o,0.56,0
5686,2022-01-07,Kevin Porter,HOU,G,DAL,vs.,13.5,-110,14.68,1.18,13.5,11.0,o,0.61,0
5687,2022-01-09,Kevin Porter,HOU,G,MIN,vs.,14.5,-103,14.8,0.3,14.5,9.0,o,0.61,0
5688,2022-01-10,Kevin Porter,HOU,G,PHI,vs.,13.5,-121,13.56,0.07,13.5,8.0,o,0.6,0
5689,2022-01-12,Kevin Porter,HOU,G,SAS,@,13.5,-118,13.7,0.2,13.5,18.0,o,0.55,1
5690,2022-01-14,Kevin Porter,HOU,G,SAC,@,13.5,-115,15.89,2.39,13.5,16.0,o,0.53,1
5691,2022-01-16,Kevin Porter,HOU,G,SAC,@,14.5,-105,15.1,0.6,14.5,23.0,o,0.57,1
5692,2022-01-19,Kevin Porter,HOU,G,UTH,@,14.5,-125,14.2,-0.3,14.5,15.0,u,0.62,0
5693,2022-01-21,Kevin Porter,HOU,G,GSW,@,12.5,-125,13.6,1.1,12.5,17.0,o,0.59,1
5694,2022-01-25,Kevin Porter,HOU,G,SAS,vs.,14.5,-120,16.7,2.2,14.5,16.0,o,0.48,1
5695,2021-10-21,Kevon Looney,GSW,F,LAC,vs.,4.5,-145,3.29,-1.22,4.5,6.0,u,0.47,0
5696,2021-10-24,Kevon Looney,GSW,F,SAC,@,4.5,-143,3.67,-0.83,4.5,8.0,u,0.43,0
5697,2021-10-26,Kevon Looney,GSW,F,OKC,@,4.5,110,3.66,-0.84,4.5,5.0,u,0.43,0
5698,2021-10-28,Kevon Looney,GSW,F,MEM,vs.,4.5,100,3.6,-0.9,4.5,4.0,u,0.42,1
5699,2021-10-30,Kevon Looney,GSW,F,OKC,vs.,4.5,-105,3.69,-0.81,4.5,7.0,u,0.45,0
5700,2021-11-03,Kevon Looney,GSW,F,CHA,vs.,4.5,110,3.6,-0.9,4.5,7.0,u,0.55,0
5701,2021-11-05,Kevon Looney,GSW,F,NOR,vs.,4.5,-115,3.76,-0.74,4.5,0.0,u,0.49,1
5702,2021-11-07,Kevon Looney,GSW,F,HOU,vs.,4.5,-120,3.8,-0.7,4.5,3.0,u,0.46,1
5703,2021-11-08,Kevon Looney,GSW,F,ATL,vs.,4.5,-139,3.68,-0.82,4.5,6.0,u,0.44,0
5704,2021-11-10,Kevon Looney,GSW,F,MIN,vs.,4.5,-113,3.71,-0.79,4.5,11.0,u,0.45,0
5705,2021-11-12,Kevon Looney,GSW,F,CHI,vs.,5.5,-118,3.5,-2.0,5.5,4.0,u,0.46,1
5706,2021-11-14,Kevon Looney,GSW,F,CHA,@,5.5,-111,4.12,-1.38,5.5,6.0,u,0.47,0
5707,2021-11-16,Kevon Looney,GSW,F,BKN,@,4.5,120,2.8,-1.7,4.5,4.0,u,0.48,1
5708,2021-11-18,Kevon Looney,GSW,F,CLE,@,4.5,-140,4.8,0.3,4.5,2.0,o,0.55,0
5709,2021-11-19,Kevon Looney,GSW,F,DET,@,5.5,120,5.1,-0.4,5.5,2.0,u,0.56,1
5710,2021-11-21,Kevon Looney,GSW,F,TOR,vs.,5.5,-110,3.64,-1.86,5.5,7.0,u,0.55,0
5711,2021-11-24,Kevon Looney,GSW,F,PHI,vs.,5.5,-115,3.67,-1.83,5.5,6.0,u,0.46,0
5712,2021-11-26,Kevon Looney,GSW,F,POR,vs.,5.5,100,3.88,-1.62,5.5,12.0,u,0.4,0
5713,2021-11-28,Kevon Looney,GSW,F,LAC,@,5.5,-113,5.0,-0.5,5.5,2.0,u,0.48,1
5714,2021-11-30,Kevon Looney,GSW,F,PHO,@,5.5,100,3.82,-1.68,5.5,5.0,u,0.51,1
5715,2021-12-03,Kevon Looney,GSW,F,PHO,vs.,5.5,-127,4.7,-0.8,5.5,2.0,u,0.55,1
5716,2021-12-04,Kevon Looney,GSW,F,SAS,vs.,5.5,-127,3.94,-1.56,5.5,2.0,u,0.55,1
5717,2021-12-06,Kevon Looney,GSW,F,ORL,vs.,4.5,115,4.4,-0.1,4.5,7.0,u,0.51,0
5718,2021-12-08,Kevon Looney,GSW,F,POR,vs.,4.5,-128,4.05,-0.45,4.5,11.0,u,0.55,0
5719,2021-12-11,Kevon Looney,GSW,F,PHI,@,4.5,-128,3.91,-0.59,4.5,9.0,u,0.51,0
5720,2021-12-13,Kevon Looney,GSW,F,IND,@,5.5,-113,4.01,-1.49,5.5,14.0,u,0.49,0
5721,2021-12-14,Kevon Looney,GSW,F,NYK,@,6.5,-105,7.4,0.9,6.5,4.0,o,0.53,0
5722,2021-12-17,Kevon Looney,GSW,F,BOS,@,6.5,-139,4.19,-2.31,6.5,6.0,u,0.57,1
5723,2021-12-18,Kevon Looney,GSW,F,TOR,@,7.5,-122,9.4,1.9,7.5,12.0,o,0.59,1
5724,2021-12-20,Kevon Looney,GSW,F,SAC,vs.,7.5,100,4.66,-2.84,7.5,0.0,u,0.66,1
5725,2021-12-23,Kevon Looney,GSW,F,MEM,vs.,7.5,-125,6.3,-1.2,7.5,6.0,u,0.61,1
5726,2021-12-25,Kevon Looney,GSW,F,PHO,@,7.5,-118,5.0,-2.5,7.5,8.0,u,0.6,0
5727,2021-12-28,Kevon Looney,GSW,F,DEN,vs.,7.5,-133,5.4,-2.1,7.5,6.0,u,0.58,1
5728,2022-01-01,Kevon Looney,GSW,F,UTH,@,6.5,-127,6.3,-0.2,6.5,8.0,u,0.57,0
5729,2022-01-03,Kevon Looney,GSW,F,MIA,vs.,7.5,-128,4.23,-3.27,7.5,6.0,u,0.57,1
5730,2022-01-05,Kevon Looney,GSW,F,DAL,@,6.5,-103,5.7,-0.8,6.5,6.0,u,0.56,1
5731,2022-01-06,Kevon Looney,GSW,F,NOR,@,7.5,-122,6.0,-1.5,7.5,6.0,u,0.58,1
5732,2022-01-09,Kevon Looney,GSW,F,CLE,vs.,6.5,-135,5.2,-1.3,6.5,6.0,u,0.61,1
5733,2022-01-11,Kevon Looney,GSW,F,MEM,@,6.5,-125,5.5,-1.0,6.5,6.0,u,0.57,1
5734,2022-01-13,Kevon Looney,GSW,F,MIL,@,5.5,105,7.4,1.9,5.5,7.0,o,0.54,1
5735,2022-01-14,Kevon Looney,GSW,F,CHI,@,6.5,111,7.4,0.9,6.5,10.0,o,0.53,1
5736,2022-01-16,Kevon Looney,GSW,F,MIN,@,6.5,105,6.3,-0.2,6.5,4.0,u,0.57,1
5737,2022-01-18,Kevon Looney,GSW,F,DET,vs.,5.5,-130,6.9,1.4,5.5,0.0,o,0.63,0
5738,2022-01-20,Kevon Looney,GSW,F,IND,vs.,5.5,-149,6.1,0.6,5.5,13.0,o,0.6,1
5739,2022-01-23,Kevon Looney,GSW,F,UTH,vs.,5.5,-154,7.4,1.9,5.5,10.0,o,0.55,1
5740,2022-01-25,Kevon Looney,GSW,F,DAL,vs.,6.5,-115,6.2,-0.3,6.5,0.0,u,0.48,1
5741,2021-10-25,Khem Birch,TOR,C,CHI,vs.,6.5,-110,7.58,1.08,6.5,11.0,o,0.45,1
5742,2021-10-27,Khem Birch,TOR,C,IND,vs.,6.5,110,6.3,-0.2,6.5,5.0,u,0.45,1
5743,2021-10-29,Khem Birch,TOR,C,ORL,vs.,6.5,-135,7.58,1.08,6.5,6.0,o,0.45,0
5744,2021-10-30,Khem Birch,TOR,C,IND,@,6.5,-115,7.45,0.95,6.5,7.0,o,0.45,1
5745,2021-11-03,Khem Birch,TOR,C,WAS,@,8.5,-115,10.2,1.7,8.5,9.0,o,0.55,1
5746,2021-11-05,Khem Birch,TOR,C,CLE,vs.,7.5,-125,7.95,0.45,7.5,4.0,o,0.49,0
5747,2021-12-31,Khem Birch,TOR,C,LAC,vs.,7.5,-118,5.9,-1.6,7.5,6.0,u,0.57,1
5748,2022-01-04,Khem Birch,TOR,C,SAS,vs.,5.5,-130,7.78,2.28,5.5,2.0,o,0.55,0
5749,2022-01-09,Khem Birch,TOR,C,NOR,vs.,6.5,100,5.7,-0.8,6.5,6.0,u,0.61,1
5750,2022-01-11,Khem Birch,TOR,C,PHO,vs.,7.5,-128,6.5,-1.0,7.5,6.0,u,0.57,1
5751,2021-10-19,Khris Middleton,MIL,F,BKN,vs.,21.5,-113,22.37,0.87,21.5,20.0,o,0.5,0
5752,2021-10-21,Khris Middleton,MIL,F,MIA,@,21.5,-107,20.76,-0.74,21.5,10.0,u,0.47,1
5753,2021-10-23,Khris Middleton,MIL,F,SAS,@,21.5,-128,19.91,-1.58,21.5,28.0,u,0.45,0
5754,2021-10-25,Khris Middleton,MIL,F,IND,@,21.5,-125,22.52,1.02,21.5,27.0,o,0.45,1
5755,2021-10-27,Khris Middleton,MIL,F,MIN,vs.,22.5,100,22.03,-0.47,22.5,16.0,u,0.45,1
5756,2021-10-30,Khris Middleton,MIL,F,SAS,vs.,23.5,-115,20.94,-2.56,23.5,19.0,u,0.45,1
5757,2021-11-19,Khris Middleton,MIL,F,OKC,vs.,17.5,-105,17.83,0.33,17.5,16.0,o,0.56,0
5758,2021-11-20,Khris Middleton,MIL,F,ORL,vs.,17.5,-115,17.43,-0.07,17.5,13.0,u,0.56,1
5759,2021-11-22,Khris Middleton,MIL,F,ORL,vs.,17.5,-110,18.23,0.73,17.5,12.0,o,0.53,0
5760,2021-11-24,Khris Middleton,MIL,F,DET,vs.,16.5,-122,17.16,0.66,16.5,11.0,o,0.46,0
5761,2021-11-26,Khris Middleton,MIL,F,DEN,@,16.5,-110,18.61,2.11,16.5,17.0,o,0.4,1
5762,2021-11-28,Khris Middleton,MIL,F,IND,@,17.5,-113,20.44,2.94,17.5,14.0,o,0.48,0
5763,2021-12-01,Khris Middleton,MIL,F,CHA,vs.,18.5,-108,21.28,2.78,18.5,21.0,o,0.49,1
5764,2021-12-02,Khris Middleton,MIL,F,TOR,@,17.5,-110,19.25,1.75,17.5,22.0,o,0.54,1
5765,2021-12-04,Khris Middleton,MIL,F,MIA,vs.,20.5,-121,23.3,2.8,20.5,22.0,o,0.55,1
5766,2021-12-06,Khris Middleton,MIL,F,CLE,vs.,18.5,-110,19.2,0.7,18.5,21.0,o,0.51,1
5767,2021-12-08,Khris Middleton,MIL,F,MIA,@,18.5,-103,19.85,1.35,18.5,20.0,o,0.55,1
5768,2021-12-10,Khris Middleton,MIL,F,HOU,@,18.5,-111,21.97,3.47,18.5,21.0,o,0.51,1
5769,2021-12-12,Khris Middleton,MIL,F,NYK,@,17.5,-125,20.72,3.22,17.5,24.0,o,0.48,1
5770,2021-12-13,Khris Middleton,MIL,F,BOS,@,18.5,-113,20.93,2.43,18.5,4.0,o,0.49,0
5771,2021-12-22,Khris Middleton,MIL,F,HOU,vs.,20.5,-118,21.83,1.33,20.5,23.0,o,0.6,1
5772,2021-12-23,Khris Middleton,MIL,F,DAL,@,20.5,-128,19.35,-1.15,20.5,26.0,u,0.61,0
5773,2021-12-25,Khris Middleton,MIL,F,BOS,vs.,19.5,-110,20.04,0.54,19.5,17.0,o,0.6,0
5774,2021-12-28,Khris Middleton,MIL,F,ORL,@,17.5,-113,19.7,2.2,17.5,21.0,o,0.58,1
5775,2021-12-30,Khris Middleton,MIL,F,ORL,@,18.5,-106,17.52,-0.98,18.5,22.0,u,0.57,0
5776,2022-01-05,Khris Middleton,MIL,F,TOR,vs.,23.5,-145,20.4,-3.1,23.5,25.0,u,0.56,0
5777,2022-01-07,Khris Middleton,MIL,F,BKN,@,22.5,-113,21.52,-0.98,22.5,20.0,u,0.61,1
5778,2022-01-08,Khris Middleton,MIL,F,CHA,@,20.5,-143,22.3,1.8,20.5,27.0,o,0.62,1
5779,2022-01-10,Khris Middleton,MIL,F,CHA,@,21.5,-105,23.59,2.08,21.5,27.0,o,0.6,1
5780,2022-01-13,Khris Middleton,MIL,F,GSW,vs.,21.5,-121,20.47,-1.03,21.5,23.0,u,0.54,0
5781,2022-01-15,Khris Middleton,MIL,F,TOR,vs.,22.5,-121,20.43,-2.07,22.5,16.0,u,0.53,1
5782,2022-01-17,Khris Middleton,MIL,F,ATL,@,21.5,-115,21.56,0.06,21.5,34.0,o,0.58,1
5783,2022-01-19,Khris Middleton,MIL,F,MEM,vs.,20.5,-120,21.52,1.02,20.5,27.0,o,0.62,1
5784,2022-01-21,Khris Middleton,MIL,F,CHI,vs.,20.5,-120,20.7,0.2,20.5,16.0,o,0.59,0
5785,2022-01-22,Khris Middleton,MIL,F,SAC,vs.,24.5,-109,22.6,-1.9,24.5,34.0,u,0.59,0
5786,2022-01-26,Khris Middleton,MIL,F,CLE,@,20.5,-113,20.3,-0.2,20.5,,u,0.43,0
5787,2021-10-20,Killian Hayes,DET,G,CHI,vs.,8.5,-113,9.29,0.79,8.5,0.0,o,0.33,0
5788,2021-10-23,Killian Hayes,DET,G,CHI,@,7.5,116,8.29,0.79,7.5,2.0,o,0.45,0
5789,2021-10-25,Killian Hayes,DET,G,ATL,@,6.5,-113,8.03,1.53,6.5,12.0,o,0.45,1
5790,2021-10-28,Killian Hayes,DET,G,PHI,@,7.5,-111,8.17,0.67,7.5,9.0,o,0.42,1
5791,2021-10-30,Killian Hayes,DET,G,ORL,vs.,7.5,-115,8.83,1.33,7.5,3.0,o,0.45,0
5792,2021-10-31,Killian Hayes,DET,G,BKN,@,7.5,100,8.26,0.76,7.5,6.0,o,0.49,0
5793,2021-11-02,Killian Hayes,DET,G,MIL,vs.,6.5,-113,7.0,0.5,6.5,8.0,o,0.55,1
5794,2021-11-04,Killian Hayes,DET,G,PHI,vs.,6.5,-113,8.43,1.93,6.5,10.0,o,0.53,1
5795,2021-11-10,Killian Hayes,DET,G,HOU,@,7.5,-110,9.74,2.24,7.5,4.0,o,0.45,0
5796,2021-11-12,Killian Hayes,DET,G,CLE,@,7.5,100,8.37,0.86,7.5,5.0,o,0.46,0
5797,2021-11-13,Killian Hayes,DET,G,TOR,@,6.5,-133,7.92,1.42,6.5,13.0,o,0.49,1
5798,2021-11-15,Killian Hayes,DET,G,SAC,vs.,8.5,-105,9.92,1.42,8.5,0.0,o,0.47,0
5799,2021-11-17,Killian Hayes,DET,G,IND,vs.,6.5,-125,8.88,2.38,6.5,4.0,o,0.5,0
5800,2021-11-19,Killian Hayes,DET,G,GSW,vs.,6.5,-105,8.62,2.12,6.5,3.0,o,0.56,0
5801,2021-11-28,Killian Hayes,DET,G,LAL,@,5.5,-128,9.04,3.54,5.5,6.0,o,0.48,1
5802,2021-11-30,Killian Hayes,DET,G,POR,@,6.5,-115,8.46,1.96,6.5,11.0,o,0.51,1
5803,2021-12-02,Killian Hayes,DET,G,PHO,@,6.5,-109,7.4,0.9,6.5,10.0,o,0.54,1
5804,2021-12-06,Killian Hayes,DET,G,OKC,vs.,8.5,-111,8.99,0.49,8.5,9.0,o,0.51,1
5805,2021-12-08,Killian Hayes,DET,G,WAS,vs.,7.5,-120,8.49,0.99,7.5,4.0,o,0.55,0
5806,2021-12-10,Killian Hayes,DET,G,NOR,@,6.5,-125,8.86,2.35,6.5,7.0,o,0.51,1
5807,2021-12-12,Killian Hayes,DET,G,BKN,vs.,7.5,-133,8.46,0.95,7.5,6.0,o,0.48,0
5808,2021-12-16,Killian Hayes,DET,G,IND,@,7.5,-125,7.3,-0.2,7.5,2.0,u,0.56,1
5809,2021-12-18,Killian Hayes,DET,G,HOU,vs.,7.5,-105,9.13,1.64,7.5,8.0,o,0.59,1
5810,2021-12-19,Killian Hayes,DET,G,MIA,vs.,7.5,-113,7.52,0.02,7.5,11.0,o,0.63,1
5811,2022-01-03,Killian Hayes,DET,G,MIL,@,7.5,-113,7.09,-0.41,7.5,5.0,u,0.57,1
5812,2022-01-05,Killian Hayes,DET,G,CHA,@,7.5,100,8.3,0.8,7.5,8.0,o,0.56,1
5813,2022-01-06,Killian Hayes,DET,G,MEM,@,6.5,-115,7.93,1.43,6.5,5.0,o,0.58,0
5814,2022-01-08,Killian Hayes,DET,G,ORL,vs.,6.5,-125,7.4,0.9,6.5,5.0,o,0.62,0
5815,2022-01-10,Killian Hayes,DET,G,UTH,vs.,6.5,-115,7.89,1.39,6.5,5.0,o,0.6,0
5816,2022-01-11,Killian Hayes,DET,G,CHI,@,7.5,-113,7.5,-0.0,7.5,8.0,u,0.57,0
5817,2022-01-14,Killian Hayes,DET,G,TOR,vs.,6.5,-110,7.93,1.43,6.5,5.0,o,0.53,0
5818,2022-01-16,Killian Hayes,DET,G,PHO,vs.,6.5,-115,6.68,0.18,6.5,9.0,o,0.57,1
5819,2022-01-18,Killian Hayes,DET,G,GSW,@,7.5,116,8.0,0.5,7.5,0.0,o,0.63,0
5820,2022-01-06,Killian Tillie,MEM,F,DET,vs.,4.5,-115,3.18,-1.32,4.5,5.0,u,0.58,0
5821,2022-01-08,Killian Tillie,MEM,F,LAC,@,6.5,-130,4.9,-1.6,6.5,9.0,u,0.62,0
5822,2021-10-30,Kira Lewis,NOR,G,NYK,vs.,7.5,-115,3.05,-4.45,7.5,12.0,u,0.45,0
5823,2021-11-03,Kira Lewis,NOR,G,SAC,@,6.5,-105,4.73,-1.77,6.5,14.0,u,0.55,0
5824,2022-01-09,Klay Thompson,GSW,G,CLE,vs.,12.5,-105,14.2,1.7,12.5,17.0,o,0.61,1
5825,2022-01-11,Klay Thompson,GSW,G,MEM,@,15.5,-164,12.3,-3.2,15.5,14.0,u,0.57,1
5826,2022-01-13,Klay Thompson,GSW,G,MIL,@,14.5,105,14.1,-0.4,14.5,11.0,u,0.54,1
5827,2022-01-18,Klay Thompson,GSW,G,DET,vs.,15.5,-112,15.1,-0.4,15.5,21.0,u,0.63,0
5828,2022-01-20,Klay Thompson,GSW,G,IND,vs.,16.5,-125,14.2,-2.3,16.5,12.0,u,0.6,1
5829,2021-10-21,Kristaps Porzingis,DAL,F,ATL,@,17.5,-143,22.16,4.67,17.5,11.0,o,0.47,0
5830,2021-10-23,Kristaps Porzingis,DAL,F,TOR,@,17.5,-110,21.58,4.08,17.5,18.0,o,0.45,1
5831,2021-10-26,Kristaps Porzingis,DAL,F,HOU,vs.,18.5,-108,19.9,1.4,18.5,9.0,o,0.43,0
5832,2021-11-06,Kristaps Porzingis,DAL,F,BOS,vs.,14.5,-125,20.82,6.32,14.5,21.0,o,0.48,1
5833,2021-11-08,Kristaps Porzingis,DAL,F,NOR,vs.,16.5,100,21.18,4.68,16.5,12.0,o,0.44,0
5834,2021-11-10,Kristaps Porzingis,DAL,F,CHI,@,14.5,-125,16.6,2.1,14.5,22.0,o,0.45,1
5835,2021-11-12,Kristaps Porzingis,DAL,F,SAS,@,16.5,-113,21.48,4.99,16.5,32.0,o,0.46,1
5836,2021-11-15,Kristaps Porzingis,DAL,F,DEN,vs.,16.5,-105,18.48,1.98,16.5,29.0,o,0.47,1
5837,2021-11-17,Kristaps Porzingis,DAL,F,PHO,@,19.5,-125,21.07,1.57,19.5,21.0,o,0.5,1
5838,2021-11-19,Kristaps Porzingis,DAL,F,PHO,@,20.5,100,21.26,0.76,20.5,23.0,o,0.56,1
5839,2021-11-21,Kristaps Porzingis,DAL,F,LAC,@,20.5,-113,19.7,-0.8,20.5,25.0,u,0.55,0
5840,2021-11-23,Kristaps Porzingis,DAL,F,LAC,@,17.5,-128,21.91,4.41,17.5,30.0,o,0.49,1
5841,2021-11-27,Kristaps Porzingis,DAL,F,WAS,vs.,19.5,-127,21.56,2.06,19.5,13.0,o,0.42,0
5842,2021-11-29,Kristaps Porzingis,DAL,F,CLE,vs.,19.5,-105,21.2,1.7,19.5,9.0,o,0.49,0
5843,2021-12-01,Kristaps Porzingis,DAL,F,NOR,@,18.5,-107,20.5,2.0,18.5,20.0,o,0.49,1
5844,2021-12-07,Kristaps Porzingis,DAL,F,BKN,vs.,18.5,-105,22.3,3.8,18.5,17.0,o,0.52,0
5845,2021-12-08,Kristaps Porzingis,DAL,F,MEM,@,19.5,-105,22.38,2.88,19.5,19.0,o,0.55,0
5846,2021-12-10,Kristaps Porzingis,DAL,F,IND,@,18.5,-117,21.59,3.09,18.5,22.0,o,0.51,1
5847,2021-12-12,Kristaps Porzingis,DAL,F,OKC,@,22.5,-118,21.73,-0.77,22.5,13.0,u,0.48,1
5848,2021-12-15,Kristaps Porzingis,DAL,F,LAL,vs.,21.5,-110,22.82,1.32,21.5,23.0,o,0.57,1
5849,2021-12-19,Kristaps Porzingis,DAL,F,MIN,@,22.5,-113,22.44,-0.06,22.5,13.0,u,0.63,1
5850,2021-12-25,Kristaps Porzingis,DAL,F,UTH,@,19.5,-110,18.9,-0.6,19.5,27.0,u,0.6,0
5851,2021-12-27,Kristaps Porzingis,DAL,F,POR,@,23.5,-121,20.9,-2.6,23.5,34.0,u,0.57,0
5852,2021-12-29,Kristaps Porzingis,DAL,F,SAC,@,24.5,-124,24.09,-0.41,24.5,24.0,u,0.58,1
5853,2021-12-31,Kristaps Porzingis,DAL,F,SAC,@,24.5,100,24.5,-0.0,24.5,24.0,u,0.57,1
5854,2022-01-15,Kristaps Porzingis,DAL,F,ORL,vs.,17.5,-118,18.7,1.2,17.5,19.0,o,0.53,1
5855,2022-01-17,Kristaps Porzingis,DAL,F,OKC,vs.,19.5,-110,19.9,0.4,19.5,13.0,o,0.58,0
5856,2022-01-19,Kristaps Porzingis,DAL,F,TOR,vs.,17.5,-125,20.5,3.0,17.5,18.0,o,0.62,1
5857,2022-01-20,Kristaps Porzingis,DAL,F,PHO,vs.,18.5,-113,19.8,1.3,18.5,18.0,o,0.6,0
5858,2022-01-23,Kristaps Porzingis,DAL,F,MEM,vs.,19.5,-110,21.8,2.3,19.5,15.0,o,0.55,0
5859,2022-01-25,Kristaps Porzingis,DAL,F,GSW,@,18.5,-141,20.3,1.8,18.5,9.0,o,0.48,0
5860,2022-01-26,Kristaps Porzingis,DAL,F,POR,@,19.5,-120,21.25,1.75,19.5,,o,0.43,0
5861,2021-10-20,Kyle Anderson,MEM,F,CLE,vs.,12.5,-118,11.06,-1.44,12.5,10.0,u,0.33,1
5862,2021-10-24,Kyle Anderson,MEM,F,LAL,@,7.5,-135,9.1,1.6,7.5,2.0,o,0.43,0
5863,2021-10-27,Kyle Anderson,MEM,F,POR,@,8.5,100,10.15,1.65,8.5,6.0,o,0.45,0
5864,2021-10-28,Kyle Anderson,MEM,F,GSW,@,8.5,105,9.68,1.18,8.5,8.0,o,0.42,0
5865,2021-11-01,Kyle Anderson,MEM,F,DEN,vs.,9.5,-139,9.01,-0.49,9.5,9.0,u,0.52,1
5866,2021-11-03,Kyle Anderson,MEM,F,DEN,vs.,9.5,-105,9.23,-0.27,9.5,16.0,u,0.55,0
5867,2021-11-05,Kyle Anderson,MEM,F,WAS,@,9.5,100,10.37,0.87,9.5,0.0,o,0.49,0
5868,2021-11-08,Kyle Anderson,MEM,F,MIN,vs.,10.5,-120,9.32,-1.18,10.5,12.0,u,0.44,0
5869,2021-11-12,Kyle Anderson,MEM,F,PHO,vs.,9.5,-143,9.7,0.2,9.5,4.0,o,0.46,0
5870,2021-11-15,Kyle Anderson,MEM,F,HOU,vs.,9.5,-125,9.8,0.3,9.5,15.0,o,0.47,1
5871,2021-11-18,Kyle Anderson,MEM,F,LAC,vs.,8.5,-130,9.06,0.56,8.5,6.0,o,0.55,0
5872,2021-11-20,Kyle Anderson,MEM,F,MIN,@,12.5,-130,9.2,-3.3,12.5,2.0,u,0.56,1
5873,2021-11-22,Kyle Anderson,MEM,F,UTH,@,9.5,100,8.55,-0.95,9.5,9.0,u,0.53,1
5874,2021-11-26,Kyle Anderson,MEM,F,ATL,vs.,7.5,-133,9.18,1.68,7.5,0.0,o,0.4,0
5875,2021-11-30,Kyle Anderson,MEM,F,TOR,@,9.5,-128,8.3,-1.2,9.5,6.0,u,0.51,1
5876,2021-12-09,Kyle Anderson,MEM,F,LAL,vs.,8.5,-130,9.49,0.99,8.5,7.0,o,0.56,0
5877,2021-12-13,Kyle Anderson,MEM,F,PHI,vs.,7.5,-120,8.61,1.11,7.5,9.0,o,0.49,1
5878,2021-12-15,Kyle Anderson,MEM,F,POR,@,7.5,-130,9.19,1.69,7.5,13.0,o,0.57,1
5879,2021-12-17,Kyle Anderson,MEM,F,SAC,@,9.5,100,9.86,0.36,9.5,6.0,o,0.57,0
5880,2021-12-19,Kyle Anderson,MEM,F,POR,vs.,8.5,-135,9.45,0.94,8.5,11.0,o,0.63,1
5881,2021-12-20,Kyle Anderson,MEM,F,OKC,vs.,9.5,-115,9.06,-0.44,9.5,4.0,u,0.66,1
5882,2021-12-23,Kyle Anderson,MEM,F,GSW,@,8.5,-135,8.4,-0.1,8.5,8.0,u,0.61,1
5883,2021-12-26,Kyle Anderson,MEM,F,SAC,@,10.5,-130,9.89,-0.61,10.5,14.0,u,0.57,0
5884,2021-12-27,Kyle Anderson,MEM,F,PHO,@,9.5,-130,10.1,0.6,9.5,2.0,o,0.57,0
5885,2021-12-29,Kyle Anderson,MEM,F,LAL,vs.,12.5,-114,9.87,-2.63,12.5,8.0,u,0.58,1
5886,2021-12-31,Kyle Anderson,MEM,F,SAS,vs.,11.5,100,9.52,-1.98,11.5,4.0,u,0.57,1
5887,2022-01-09,Kyle Anderson,MEM,F,LAL,@,8.5,-115,9.76,1.26,8.5,14.0,o,0.61,1
5888,2022-01-11,Kyle Anderson,MEM,F,GSW,vs.,9.5,-113,9.9,0.4,9.5,8.0,o,0.57,0
5889,2022-01-13,Kyle Anderson,MEM,F,MIN,vs.,9.5,-120,9.64,0.14,9.5,6.0,o,0.54,0
5890,2022-01-14,Kyle Anderson,MEM,F,DAL,vs.,9.5,-141,8.41,-1.09,9.5,12.0,u,0.53,0
5891,2021-10-20,Kyle Kuzma,WAS,F,TOR,@,13.5,-110,15.62,2.12,13.5,11.0,o,0.33,0
5892,2021-10-22,Kyle Kuzma,WAS,F,IND,vs.,16.5,-118,17.7,1.2,16.5,26.0,o,0.47,1
5893,2021-10-25,Kyle Kuzma,WAS,F,BKN,@,13.5,-125,16.68,3.18,13.5,6.0,o,0.45,0
5894,2021-10-27,Kyle Kuzma,WAS,F,BOS,@,13.5,100,16.1,2.6,13.5,12.0,o,0.45,0
5895,2021-10-28,Kyle Kuzma,WAS,F,ATL,vs.,13.5,-118,15.53,2.03,13.5,21.0,o,0.42,1
5896,2021-10-30,Kyle Kuzma,WAS,F,BOS,vs.,14.5,-107,16.87,2.37,14.5,17.0,o,0.45,1
5897,2021-11-01,Kyle Kuzma,WAS,F,ATL,@,13.5,-110,16.29,2.79,13.5,18.0,o,0.52,1
5898,2021-11-03,Kyle Kuzma,WAS,F,TOR,vs.,14.5,-125,17.13,2.63,14.5,2.0,o,0.55,0
5899,2021-11-05,Kyle Kuzma,WAS,F,MEM,vs.,14.5,100,17.15,2.65,14.5,13.0,o,0.49,0
5900,2021-11-07,Kyle Kuzma,WAS,F,MIL,vs.,13.5,-108,16.3,2.8,13.5,15.0,o,0.46,1
5901,2021-11-10,Kyle Kuzma,WAS,F,CLE,@,13.5,-113,14.3,0.8,13.5,22.0,o,0.45,1
5902,2021-11-13,Kyle Kuzma,WAS,F,ORL,@,16.5,-111,18.6,2.1,16.5,17.0,o,0.49,1
5903,2021-11-15,Kyle Kuzma,WAS,F,NOR,vs.,16.5,-113,16.55,0.05,16.5,8.0,o,0.47,0
5904,2021-11-17,Kyle Kuzma,WAS,F,CHA,@,14.5,105,19.3,4.8,14.5,5.0,o,0.5,0
5905,2021-11-18,Kyle Kuzma,WAS,F,MIA,@,13.5,-120,14.1,0.6,13.5,19.0,o,0.55,1
5906,2021-11-20,Kyle Kuzma,WAS,F,MIA,vs.,14.5,100,15.88,1.38,14.5,6.0,o,0.56,0
